Response.ID,Duration,Gender,Age,Age.cohort,Regional.Code,Number.Inhabitants,Text.CarbonTaxPolicy,Perceived.CarbonTaxKnowledge,Knowledge.Test1,Knowledge.Test2,Knowledge.Test3,Knowledge.Test4,Knowledge.Test5,Knowledge.Test6,Experiment.Group,CT.Effectiveness,CT.Fairness,CT.Object,CT.PersonalCost,CT.LowIncomeEffect,CT.TrustInPoliticians,CT.Acceptability,CT.Objective,CT.Effectiveness_Rev1,CT.Effectiveness_Rev2,CT.Effectiveness_Rev3,CT.Effectiveness_Rev4,CT.Effectiveness_Rev5,CT.Fairness_Rev1,CT.Fairness_Rev2,CT.Fairness_Rev3,CT.Fairness_Rev4,CT.Fairness_Rev5,CT.PersonalCost_Rev1,CT.PersonalCost_Rev2,CT.PersonalCost_Rev3,CT.PersonalCost_Rev4,CT.PersonalCost_Rev5,CT.LowIncomeEffect_Rev1,CT.LowIncomeEffect_Rev2,CT.LowIncomeEffect_Rev3,CT.LowIncomeEffect_Rev4,CT.LowIncomeEffect_Rev5,CT.Acceptability_Rev1,CT.Acceptability_Rev2,CT.Acceptability_Rev3,CT.Acceptability_Rev4,CT.Acceptability_Rev5,Allocation_Climate,Allocation_LowIncome,Allocation_Universal,EffectivenessOrFairness,Text.CTFairness,NumberOfPeers,NumberOfPeersClimChange,ExpectedSpanishAcceptability,InfoSpanishAcceptability,AcceptabilityAfterInfo,HouseholdSize,MonthlyIncome,Education,ClimateConcern,PoliticalView,PoliticalParty,CarUse,DrivingTime
343082010,1446,2,58,6,16,2,"Se cobran demasiados impuestos y muy elevados para los sueldos que se pagan. Hacienda machaca a los particulares pero no a las grandes entidades (clubs de futbol, etc)",1,1,3,1,3,2,1,2,4,4,1,2,2,1,2,2,4,4,4,2,3,4,3,4,1,1,2,2,2,1,1,5,2,4,2,2,4,4,4,1,2,50,50,0,4,"Dar a cada uno lo que se merece, ser equitativo y actuar en base a la verdad",30,5,20,1,4,2,4,4,5,3,17,2,1
342979770,820,1,58,6,1,4,"Bien, pero creo que al ciudadano se le exige mucho y no se hace lo mismo ni con los organismos publicos ni con las grandes empresas.",1,1,1,2,1,2,2,1,2,4,1,1,1,1,3,1,2,4,2,2,4,2,4,3,2,4,3,4,4,4,4,4,3,4,4,4,2,2,2,2,2,60,30,10,3,"Que sirva para compensar los da?os medioambientales y se beneficie a los socialmente mas desfavorecidos. Aunque conociendo a nuestros politicos, dudo mucho que se haga.",20,5,15,1,3,5,3,4,4,6,5,4,2
342879366,1815,2,40,4,5,4,"Me parece mal porque ya los combustibles fosiles de por si llevan impuestos, deberian fomentar mas las renovables, los coches electricos y facilitando el acceso a las mismas",1,3,2,3,1,3,2,1,2,2,1,1,1,1,2,1,4,4,3,4,4,4,3,4,4,3,5,3,4,4,4,5,2,4,4,4,5,4,4,4,4,10,80,10,4,"Pues significa que se compense a quienes mas lo necesiten ya que siempre son los mas perjudicados por impuestos, multas o todo lo que sea con animo recaudatorio",20,2,20,1,2,2,3,5,3,7,5,6,3
343080652,868,1,66,7,9,2,"Me parece por una parte bien, pero creo que ya estamos pagando demasiados impuestos sobre todo los que menos culpa tenemos de ello.",2,1,1,2,1,2,2,1,3,2,1,2,1,2,2,1,1,3,3,1,3,4,3,3,4,3,5,3,3,5,3,5,3,3,4,3,4,3,3,4,3,20,60,20,1,La justicia es la forma de actuar con sentido comun y empleando la normativa aprobada por el poder judicial para su mejor hacer,23,6,3,2,3,3,2,4,2,6,3,4,1
343082000,250,1,36,4,9,4,Las grandes empresas tendrian que aplicar restricciones y no los particulares,1,3,3,3,3,3,3,1,5,2,1,2,3,3,4,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,80,10,10,4,aplicar recursos para poder hacer un mundo mas limpio,50,10,20,2,3,2,3,4,4,9,15,5,2
342734117,962,1,65,7,1,4,"Un impuesto mas, mientras paises mucho mas poblados como China o India siguen quemando combustibles fosiles a mansalva. En lugar de eso deberian primar la adquisicion de vehiculos menos contaminantes y fomentar la generacion de energias renovables.",4,1,2,2,2,2,2,1,2,1,4,2,1,1,1,1,1,4,3,4,3,1,2,1,1,1,2,4,3,3,3,4,5,4,4,3,1,2,1,1,1,100,0,0,1,Dar a cada uno lo que merece de acuerdo a lo que aporta,15,2,15,1,1,4,4,6,2,5,3,5,3
342977414,2472,2,45,5,7,4,"Toda medida que pueda ayudar en algo a evitar la crisis climatica, me parece correcto. Siempre y cuando esa recaudacion se refleje realmente en ayudas concretas y no en bolsillos ajenos.",2,1,3,2,1,2,2,1,4,4,3,2,2,2,4,2,2,5,4,2,3,2,4,4,2,2,3,4,4,3,3,4,3,4,3,3,3,5,4,2,3,90,10,0,2,"Aquella persona/empresa que decide, conscientemente, generar emisiones de co2, tiene que compensar el da?o generado.",70,10,70,1,4,1,3,6,5,2,4,6,3
343104457,791,1,71,7,5,1,"Propuesta correcta y pertinente, aunque no considero que sea una de las principales, sino una medida complementaria.",3,1,2,2,1,2,2,1,4,5,2,3,3,2,5,2,1,5,2,1,2,1,5,2,1,2,3,5,4,4,4,4,5,4,4,4,3,5,3,2,3,100,0,0,3,Cuando se hace lo que es eticamente correcto.,10,0,50,2,5,2,5,6,5,1,4,5,2
342923343,1309,1,42,4,13,5,"Al final, como con tantas medidas de este tipo, sera la ciudadania de a pie la que tenga que afrontar este 'peaje'. Habra empresas que tambien tendran que desembolsar, pero lo considero un poco injusto por tener que pagar siempre los mismos. Deberian existir alternativas reales para (sobre todo, transporte) con el fin de poder ir adecuandonos a estas nuevas alternativas antes que amenazar con multas e impuestos.",2,1,3,3,1,2,2,1,4,2,1,2,1,2,3,2,3,4,4,3,4,4,5,4,3,4,3,4,4,4,4,4,4,4,3,4,4,5,4,4,4,50,35,15,4,"Justo por devolver a los mas necesitados (que no pueden comprarse un coche ecologico - cuesta mas), precisamente por tener que pagar ellos el impuesto al carbon",40,15,20,2,4,3,5,4,5,5,5,6,2
342900797,495,2,45,5,12,3,Son las empresas y no los particulares quienes mas contaminan El gobierno tiene interes en recaudar pero no en subvencionar energias limpias como la solar,2,1,2,2,3,2,2,2,2,2,1,2,1,1,2,1,1,4,1,1,1,1,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,80,10,10,3,"No es justo cobrar para devolver, eso solo da de comer a quien gestiona que se quedara su parte",60,10,0,2,3,6,5,6,4,5,1,2,1
342676901,483,1,61,6,9,4,otra tomadura de pelo tal vez? Me falta informacion pero yo diria que...,2,3,3,3,1,2,2,1,1,1,1,2,2,1,1,1,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3,4,3,3,5,3,3,3,3,3,3,10,10,80,3,algo en extincion (como los dinosaurios),60,20,90,1,3,2,7,6,2,4,7,5,3
342974995,1259,1,57,6,12,4,totalmente de acuerdo. el que se niegue a ello (por causas partidistas o monetarias)  es un asesino en potencia,1,3,3,3,3,3,3,1,3,4,1,3,3,1,4,2,3,3,3,3,3,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,50,20,30,3,todos los espa?oles iguales,25,10,50,2,4,4,6,6,4,4,4,5,2
342888694,764,2,50,5,7,4,Pues creo que ya es hora de que nos concienciemos sobre todo habiendo otras energias limpias que solucionarian el problema de la contaminacion Me parece perfecto porque a la mayoria de los espa?oles si no nos toca la cartera no nos implicamos,1,2,2,2,1,2,2,2,5,5,1,2,1,2,5,2,4,5,4,2,2,4,5,4,2,2,3,5,4,2,4,5,5,5,4,4,4,5,4,2,4,80,20,0,2,Ayuda a los que peor lo estan pasando,30,10,80,1,5,4,4,4,4,1,1,6,3
342900823,1526,1,67,7,4,4,Pagaremos el impuesto pero no controlaremos los resultados,2,1,1,2,1,3,2,2,3,2,4,3,2,1,2,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,65,20,15,1,Dudo que el sistema funcione y no se evapore en la burocracia,18,4,60,1,1,1,5,6,2,5,3,1,1
343119784,643,1,70,7,5,4,No me lo trago. Detras de todo esto hay un gran negocio.,1,1,1,1,3,3,3,1,1,1,4,1,1,1,1,1,5,5,5,5,5,3,3,4,4,4,4,2,4,5,4,4,1,3,4,4,4,2,4,4,4,0,50,50,4,Relacion prestaciones/precio,10,0,5,1,1,2,5,3,1,10,5,5,2
343053805,1594,1,76,7,9,5,Creo que un impuesto es discriminatorio pues depende de la capacidad economica de cada persona. La concienciacion de la poblacion y los avances tecnologicos en materia de contaminacion opino pueden dar mejores resultados.,1,3,3,3,3,3,3,1,2,2,4,2,2,2,2,2,1,4,3,1,2,3,4,3,2,3,3,4,3,3,3,4,3,4,3,3,3,4,3,3,3,100,0,0,2,Que la mejora del medio ambiente afecte por igual a toda la poblacion.,11,2,25,2,2,2,3,6,4,5,3,4,3
342914881,874,1,51,5,7,2,"Pienso que es un impuesto para exprimir aun mas a la clase trabajadora, porque no se pueden permitir un cambio de coche electrico por su precio y la inexistente infraestructura para ello.",3,1,3,1,1,2,2,1,2,1,4,1,1,2,1,1,2,2,2,4,2,2,2,2,4,2,2,2,2,3,3,5,1,3,4,2,1,2,1,3,3,10,0,90,3,Justicia es beneficiar a los trabajadores que dia a dia levantan este pais y no a los que viven de paguitas y demas subvencionados,39,5,25,2,2,3,5,5,1,6,2,6,3
342891975,557,2,38,4,1,2,Que no sera solucion justa porque al final lo pagaremos los de siempre y se emitira lo mismo,1,3,3,3,3,3,3,1,2,1,1,1,1,1,3,1,1,1,1,5,2,1,2,1,5,2,1,1,1,4,1,5,3,4,4,3,1,2,1,5,4,20,0,80,4,Que se le de a cada uno lo que le corresponde.,100,2,20,2,2,4,5,6,3,5,1,4,1
343156209,2576,1,68,7,10,1,El causante del problema son las grandes empresas que se llenan los bolsillos sobreexplotando los recursos del planeta y cobrandolos a altos precios con la aprobacion de los gobiernos que defienden sus intereses. Pero para solucionar el problema hay que acudir a la concienciacion del ciudadano y a la contribucion de estos.,1,1,1,2,1,2,2,2,4,4,1,1,1,1,2,1,5,5,5,1,5,5,5,5,1,5,3,5,5,4,5,5,5,5,1,5,5,5,5,1,5,40,60,0,4,Reparto de bienes compensando las diferencias.,30,5,40,2,4,3,5,6,4,3,4,5,2
343084631,590,2,45,5,1,2,Lo veo bien. Hay que tomar medidas para mejorar el impacto medioambiental. Hay que mirar por nuestro planeta.el hombre es da?ino,2,1,1,1,3,2,3,2,4,4,1,2,2,2,3,2,4,4,4,2,2,4,4,4,2,2,4,3,4,5,3,5,4,4,2,3,4,4,4,2,3,30,60,10,3,Justo es que las familias con menos ingresos se beneficien. Hay familias de altos ingresos que no les perjudicaria tanto,5,2,10,1,4,3,3,5,4,4,1,6,3
342968234,1177,2,66,7,1,4,no lo se,1,3,3,3,3,3,3,2,3,3,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30,35,35,3,no lo se,100,0,10,2,3,2,3,5,2,9,2,1,1
342884758,569,1,69,7,12,1,Estoy de acuerdo.,2,1,2,2,1,2,2,2,4,4,1,2,2,1,5,2,4,5,5,4,4,4,5,4,3,2,3,4,4,4,4,4,4,4,4,4,4,5,4,3,4,80,20,0,3,Que los mas perjudicados obtengan una ganancia.,100,10,30,2,5,1,2,6,2,1,1,4,6
342911754,551,1,64,6,13,2,LOS IMPUESTOS NO ARREGLAN NADA SOLO BENEFICIAN A LOS INUTILES DE LOS GOBERNANTES/POLITICOS,5,1,2,1,1,2,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,100,5,DEVOLVER A CADA UNO LO SUYO,50,0,0,1,1,3,6,6,1,10,14,3,1
342987160,863,1,52,5,9,5,Es una de las soluciones mas faciles y entiendo que no la mas efectiva. Deberemos esperar a ver el articulado para comprobar si pagaran mas los que mas contaminan o como siempre pagaremos todos por igual,3,1,2,2,1,2,2,1,4,4,3,2,3,2,5,2,2,5,4,3,5,2,5,4,3,5,2,5,4,4,5,5,5,5,4,4,3,5,4,4,5,50,25,25,2,Repartir a partes proporcionales,100,30,60,2,5,3,5,4,4,2,6,2,1
342703994,611,1,46,5,10,2,los que mas tengan contaminaran mas,1,1,1,1,1,1,1,2,3,4,3,3,1,2,5,2,2,3,2,2,3,4,4,4,4,4,3,4,5,4,5,4,4,3,3,4,3,3,4,4,4,70,20,10,3,"penalizar la contaminacion ya que afecta a todos, aunque no se contamine",20,18,30,1,2,3,3,6,5,6,3,5,4
342976613,1094,2,51,5,10,5,"Creo que estos impuestos son solo un interes de sacar dinero, seguro que podrian usarse otro tipo de combustibles",2,1,1,2,1,2,2,2,3,3,1,1,1,1,2,1,2,4,2,4,4,3,4,3,4,4,3,4,3,3,4,3,3,3,3,3,3,4,3,3,4,80,0,20,3,Que todos tenemos que recibir la parte proporcional que entregamos,50,30,40,1,2,6,5,4,3,1,1,6,3
342869885,365,1,36,4,7,4,"Si es bueno para el medio ambiente, perfecto",1,3,3,3,3,3,3,1,2,2,1,3,1,1,1,1,1,1,1,5,4,5,5,4,2,2,2,4,2,4,5,5,3,4,5,4,4,4,4,3,4,25,50,25,1,No hacer pagar mas impuestos,98,3,0,2,1,3,3,6,3,8,15,2,3
342974489,1585,1,41,4,10,1,"Estoy de acuerdo en implementar politicas que reduzcan las emisiones de CO2, son muy necesarias, pero que sea un impuesto nuevo me parece una tomadura de pelo. Es decir, si no tienes recursos para cambiar el coche, pagas mas impuestos, con lo que al final tienes aun menos recursos para renovar el coche, entonces, ?quieren que cambiemos el coche o es una excusa para cobrarnos mas impuestos (camuflados en que son verdes)? Esta claro que todos tendremos que ir haciendo esfuerzos por pagar estos cambios, pero deberia de repartirse de alguna manera para que no acabe siendo en el consumidor de a pie el pagador de todo como siempre. Hay que implicar a la industria petrolera, industria automovilistica... Ese reparto deberia de ser efectivo, todos conocemos casos en los que cualquier cosa que las empresas consideran gasto al final lo repercuten en el consumidor final y listo, deberian de controlarlo de forma cuidadosa.",2,1,3,2,1,2,2,1,2,2,3,2,2,2,2,1,2,5,4,2,2,2,4,3,1,1,3,5,4,1,1,5,4,4,1,1,4,5,4,1,2,90,10,0,3,"Para mi el nivel proporcional de esfuerzo economico, hay quien podra comprarse un coche nuevo sin problema, y hay a quien eso le supone un gran problema economico.",50,4,50,2,4,2,3,6,4,4,1,5,2
342901536,912,1,37,4,5,4,"Necesaria, pero deben ofrecerse alternativas ecologicas del mismo coste o menores a la poblacion, para que el cambio no solo sea posible para las personas con mayor poder adquisitivo.",4,1,2,2,1,2,1,2,4,2,3,2,1,1,4,2,3,4,5,3,4,3,4,5,3,4,2,4,4,5,4,5,3,4,3,3,4,4,5,4,4,35,35,30,3,"Que todos los ciudadanos, independientemente de sus recursos, puedan beneficiarse del cambio a implantar",10,4,20,2,5,4,3,6,4,3,1,6,3
342976998,496,2,43,4,6,4,no tengo informacion suficiente,1,3,3,3,3,3,3,2,4,4,1,2,1,2,4,1,2,5,4,4,5,3,4,4,4,4,3,5,4,5,5,5,2,5,4,4,3,5,3,4,4,100,0,0,3,Todas las personas colaboremos,10,2,5,2,3,2,4,6,5,3,14,6,3
342988654,420,1,47,5,9,5,Una iniciativa necesaria para fomentar el descenso en las emisiones de CO2.,1,1,2,2,1,3,2,2,4,4,1,2,1,1,4,2,2,5,3,2,3,3,5,3,2,3,3,4,3,4,4,5,4,4,3,3,2,5,4,2,4,100,0,0,2,Creo que este impuesto no obedece a un tema de justicia sino de cuidado del medio ambiente.,20,5,20,2,5,4,5,6,4,3,1,3,1
343090433,816,2,40,4,1,2,Pues estoy de acuerdo,2,1,2,2,2,1,1,2,4,5,3,2,5,5,5,2,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,5,5,5,50,25,25,3,Cumplir unas normas y si no las cumplen te castigan,20,5,50,1,4,2,3,2,3,1,1,6,1
342975118,418,2,43,4,7,3,no me parece justo. que paguen los que mas emisiones hagan.,1,1,1,1,3,2,2,1,2,2,1,2,2,1,2,2,2,4,4,3,2,2,4,2,4,4,3,3,3,3,3,5,3,4,2,2,2,2,2,3,3,10,10,80,3,que todos seamos iguales.,15,1,12,2,3,4,3,6,2,6,2,5,2
342882781,1703,1,75,7,5,2,"Creo que es necesario ir a un uso de energias limpias como la solar, la eolica y demas. Los combustibles fosiles deben ir dejandose de usar y para ello, quizas, el metodo mas eficaz sea el encarecer el uso de energias cuyo resultado final sea el CO2 a la atmosfera.",3,1,1,2,1,2,1,2,4,4,3,4,3,2,5,2,2,4,3,3,4,3,4,3,3,4,3,5,4,3,4,5,4,4,4,4,3,5,4,3,4,80,10,10,3,Que beneficie a las personas que mas lo necesiten.,15,10,20,2,5,2,6,6,5,1,15,5,1
342978494,843,1,66,7,14,4,"Es importante, pero hay que llegar a erradicar los combustibles fosiles. Se puede hacer sin duda.",2,1,2,2,1,2,2,1,5,5,1,2,2,1,5,2,5,5,5,4,5,5,5,5,4,5,4,4,4,4,4,3,3,3,3,3,5,5,5,5,5,40,40,20,3,Justicia es la aplicacion de la ley de forma razonable y equitativa de forma que cumpla los requisitos para los que fue creada. Al mismo tiempo la justicia sanciona las malas acciones que atentan contra la ley o el beneficio de la sociedad.,10,4,25,2,5,3,6,5,5,1,1,5,1
342885312,953,1,84,7,2,5,"se debe reducir las emisiones del CO2 al maximo, por lo tanto me parece bien el impuesto",1,3,3,3,3,3,2,2,4,4,1,3,1,2,4,2,3,4,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,40,50,10,6,ser justo en las medidas para todos en especial para las clases pobres,20,0,40,1,3,2,3,6,3,6,2,4,2
343202053,1003,1,59,6,13,5,Es necesario que se establezcan medidas. El planeta no soporta mas contaminacion,2,1,3,1,3,2,3,2,4,5,1,4,1,2,5,2,4,1,4,3,4,4,4,4,4,4,4,5,3,4,4,4,4,5,5,5,4,4,4,4,4,50,25,25,3,Que exista equidad en cuanto a que el que mas contamine pague mas,50,30,70,2,5,2,7,6,4,1,1,4,3
342977917,1442,2,54,5,10,5,"Mal, demasiados impuestos. Que se bajen el sueldo o se quiten los vitalicios y con eso ya pagamos un monton.",2,3,3,2,3,2,2,2,2,1,1,3,1,1,1,2,4,3,3,5,3,4,3,3,4,3,3,3,3,5,3,5,3,4,5,5,4,3,4,5,4,5,5,90,4,Pagamos tanto que aunque nos devuelvan un poco......,70,5,20,2,3,4,3,4,2,1,1,6,2
342925062,683,2,48,5,13,4,Me parece bien que se abogue por energias limpias pero habria que subvencionarlas para que la gente optara por ellas,1,1,3,3,1,2,2,2,3,2,1,2,1,2,5,2,4,4,5,3,2,3,4,4,3,3,3,5,3,4,4,5,5,4,3,3,4,5,4,3,3,70,20,10,4,Reparto equitativo de los recursos,20,3,40,1,3,3,7,3,5,11,17,5,2
342887583,669,1,68,7,1,4,Me parece bien,1,1,3,2,3,2,2,2,5,5,1,5,4,4,5,2,1,4,3,1,4,1,5,3,3,3,1,5,3,3,3,5,1,3,3,3,1,5,3,3,3,100,0,0,2,Reparto de responsabilidades,20,0,10,1,5,2,4,6,4,5,1,4,2
342971103,439,1,47,5,14,4,"tiene que ser minimo para los particulares, y mayor para las empresas",1,1,1,2,3,2,2,1,4,4,1,2,3,1,4,2,4,4,5,3,4,4,5,5,3,2,3,4,4,3,3,5,4,4,2,2,5,5,4,2,2,70,20,10,4,a menos ingresos hay que recibir mas ayudas,30,2,40,2,5,5,7,6,5,3,1,3,1
342895583,549,1,39,4,9,5,"Muy mala. Siempre pagamos los ciudadanos. Hay que impulsar las energias renovables, no hacer pagar mas a los ciudadanos.",2,1,3,2,3,2,2,2,2,1,1,2,1,2,1,1,2,3,3,1,2,4,4,4,4,4,2,3,2,3,3,3,1,2,2,2,1,3,2,2,2,100,0,0,1,No perjudicar al ciudadano,20,0,25,1,1,4,5,6,3,6,7,5,2
342931549,1539,1,55,6,9,4,Hay otros carburantes que contaminan mas y los politicos no estan interesados en rebajarlos. Tampoco dan soluciones para quitarlos solo saben poner impuestos. Eso es mas facil que ponerse a pensar en posibles soluciones,1,1,2,2,1,2,2,2,4,1,1,1,1,1,4,1,4,5,5,4,4,4,5,5,4,5,2,3,4,4,5,1,5,5,5,5,1,5,5,5,5,50,30,20,2,Algo que en espa?a existe muy poco,20,4,25,1,4,3,3,2,4,4,3,6,3
342917291,861,2,51,5,13,3,"Estoy de acuerdo en ese impuesto, pero deberian establecer ayudas para cambiar los coches que contaminen.",1,1,3,2,1,3,2,2,4,3,1,3,3,2,4,2,4,3,4,4,4,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,3,3,3,3,60,20,20,3,Lo mas correcto,60,15,80,1,4,4,4,6,2,1,4,5,2
342918752,757,2,44,4,9,3,"Me parece bien. Estamos en un punto de no retorno y todas las medidas que tomemos han de ser drasticas. A lo que mas reaccionamos es a que nos toquen el bolsillo asi que un impuesto adicional hara que utilicemos el coche con la cabeza, solo cuando sea imprescindible. Hay que desincentivar el uso del coche porque sale 'gratis' contaminar.",2,1,3,2,1,2,2,1,4,4,3,4,2,2,5,2,2,5,3,4,4,2,5,3,4,4,2,4,3,4,5,5,4,4,3,4,3,5,3,3,5,50,25,25,2,Que el dinero se reparta de manera que beneficie mas a las familias con menos ingresos.,30,16,15,1,5,3,6,6,5,4,7,3,1
342910087,911,2,49,5,5,4,"Si el impuesto al carbono fuera completamente reinvertido en apoyar e incentivar a quienes investigan, a crear mas plantas de reciclaje y lugares donde depositar todo lo reciclable, pero de verdad, y replantar bosques, perfecto, si solo va a sacar dinero de los ciudadanos agravando mas la crisis economica familiar pues evidentemente no",2,2,1,1,1,2,1,2,2,3,1,2,1,2,4,1,4,4,5,4,4,5,5,5,4,4,5,5,4,4,4,5,4,4,4,4,4,4,5,4,4,25,50,25,3,Ecuanimidad entre todos los ciudadanos,40,25,70,2,4,2,2,6,5,7,2,6,3
342732537,448,1,47,5,10,5,no me gusta,1,3,3,3,3,3,3,2,3,3,3,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,40,30,30,3,poca justicia veo en el tema,10,1,0,1,3,4,4,6,5,1,12,5,2
342972998,1043,1,54,5,12,3,"Un enga?o mas de la hipocresia de los politicos, lo unico real que pretenden es incrementar los 'roboimpuestos'.",2,2,1,1,1,2,2,1,1,1,4,1,1,1,1,1,1,1,1,5,1,1,1,1,5,1,1,5,1,5,1,5,1,1,1,1,1,5,1,5,1,50,0,50,3,"Equilibrio, igualdad, imparcialidad",15,5,20,2,1,5,7,6,5,5,17,5,3
342974892,2089,2,50,5,1,5,Lo veo bien,2,1,3,2,3,3,3,1,4,3,3,2,2,3,4,2,4,4,4,3,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,33,33,34,3,Mas efectivo,30,5,27,2,4,3,7,4,3,11,3,3,2
342925041,751,2,38,4,5,2,no creo que ayude en nada ese tipo de impuesto solo a los ricos,3,1,3,2,1,2,2,1,3,2,4,2,2,2,3,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,100,0,0,3,sgnifica que cada uno obtiene lo que se merece con su trabajo y dedicacion,100,0,60,2,3,4,2,6,3,6,1,6,3
342734218,1397,2,42,4,12,3,Me parece Bien,3,1,3,3,3,3,3,1,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,20,40,40,3,Que la aplicacion de la ley sea justa,10,0,50,1,3,4,5,6,5,5,15,6,2
342977863,1633,1,35,4,4,4,"Me parece logica, aunque totalmente insuficiente en terminos ambientales.",2,1,2,2,1,3,2,2,3,5,1,5,3,2,5,2,4,4,5,2,2,4,4,5,2,2,3,4,5,2,3,4,5,5,2,1,4,4,5,3,3,50,50,0,3,Redistribucion de los recursos e igualdad de oportunidades,30,20,20,1,5,2,3,6,5,1,16,3,1
342974502,1467,2,54,5,10,5,"me parece bien, pero como se hace con el carbon, se le impone al mismo, pero para crear electricidad y acero se necesita el mismo, como hacerlo entonces? como toda iniciativa de estas, no saben ni como hacerlo, lo hacen con chapuzas, que solo encarece la vida del ciudadano, y no se mejora en nada. trasladan el problema a otro lado,  los fabricantes que generan gran cantidad son los que deberian pagarlo.",2,1,1,2,1,2,2,1,2,4,1,2,1,1,4,2,2,4,5,2,4,2,4,5,3,4,3,5,4,4,4,5,5,5,5,5,4,5,5,3,4,60,30,10,3,"que se hace justicia, no acarrear mas gastos a las familias necesitadas. eso no es justicia social, hay que exonerarlos",4,1,40,2,5,2,4,6,5,10,3,6,5
342972436,662,1,69,7,9,2,Me parece imprescindible y necesario. Hace falta concienciar a las personas que las emisiones de CO2 son altamente perniciosas y cambian de forma drastica el clima de la tierra.,2,1,2,2,1,2,2,2,4,5,3,2,2,2,5,2,4,5,4,3,2,4,5,4,3,3,3,5,4,3,4,3,5,3,4,3,4,5,4,3,3,75,25,0,5,Ayudar a las familias con bajos ingresos y potenciar la inversiones en cambio climatico,80,30,20,2,5,2,5,6,5,3,6,5,3
342969852,618,2,47,5,13,5,Es importante reducir las emisiones aunque no creo que un impuesto sea la mejor solucion,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,4,2,2,4,2,4,4,3,4,2,5,3,4,3,2,5,4,4,3,2,4,4,4,5,50,25,25,3,"Lo que es bueno y correcto para todos, para el bien comun",25,2,10,1,4,4,5,6,3,4,3,6,3
342868275,386,2,43,4,7,1,"Es correcta, siempre que se implante pensando en quien contamina mas (grandes empresas) frente al peque?o consumidor.",2,1,1,2,1,2,3,1,4,4,1,2,2,2,2,2,5,5,5,5,3,5,5,5,4,4,5,4,5,4,4,5,4,5,4,4,5,5,5,4,4,40,50,10,3,Que los impuestos los paguen las personas o empresas que mas tienen y que mas contaminan,15,4,40,1,4,5,2,6,5,2,4,5,2
342967071,881,2,44,4,7,4,"Es necesario adoptar medidas para controlar las emisiones contaminantes , pero no deber estar centradas siempre en los vehiculos y sus emisiones, por que parece mas afan recaudatorio.",2,1,1,2,1,2,2,2,3,2,4,1,1,2,2,1,2,2,2,4,4,2,3,2,4,4,2,3,2,3,3,4,3,4,3,3,2,3,2,3,3,40,0,60,3,"No es justo el concepto de hogares pobres en Espa?a, mi marido es autonomo paga mas impuestos, trabaja mucho mas y recibiendo menos que muchas familias 'pobres' que reciben subvenciones",60,15,50,1,2,2,7,6,4,11,3,4,3
342919567,697,1,61,6,9,5,lo encuentro muy necesario. que los paises que contaminen paguen mas impuestos y que se tomen medidas importantes,1,1,3,3,3,3,3,1,4,4,1,3,1,1,4,2,2,4,3,3,3,2,4,4,3,4,3,3,3,3,3,4,3,4,2,2,3,3,4,3,2,40,30,30,3,ser justo con todas las personas,70,15,40,1,4,3,5,6,3,3,6,5,3
343202321,824,1,64,6,13,5,Fundamental para intentar parar el cambio climatico,1,3,3,3,3,3,3,2,2,4,3,2,1,1,4,2,2,5,2,1,4,1,4,1,3,4,2,4,2,3,4,4,4,4,2,2,2,5,2,3,5,70,0,30,3,un hogar que paga menos por bajos ingresos no tiene que recuperar parte del impuesto,10,2,60,1,4,2,5,6,4,8,5,6,2
342896764,303,1,38,4,11,2,Pues poco tengo que opinar porque desconozco de lo que se esta hablando,1,3,3,3,3,3,3,2,2,3,2,3,2,2,2,2,2,3,4,3,2,1,2,1,3,4,2,3,2,3,4,2,3,3,2,3,3,2,2,2,2,33,34,33,3,Igualdad,6,0,10,2,2,2,3,6,3,6,4,3,2
